order_id,order_detail_id,fecha_id,fecha_entrega_id,cliente_id,empleado_id,producto_id,shipper_id,territorio_id,cantidad,unit_price,descuento,freight,subtotal,total_venta,costo_total,margen,margen_pct,order_date,required_date,shipped_date,dias_entrega,entrega_puntual
10917,10917-60,19980302,19980311,ROMEY,4,60,2,SPA-MA,10,34.0,0.0,8.29,340.0,340.0,204.0,136.0,40.0,1998-03-02,1998-03-30,1998-03-11,9,1
10918,10918-1,19980302,19980311,BOTTM,3,1,3,CAN-TS,60,18.0,0.25,48.83,1080.0,810.0,648.0,162.0,20.0,1998-03-02,1998-03-30,1998-03-11,9,1
10918,10918-60,19980302,19980311,BOTTM,3,60,3,CAN-TS,25,34.0,0.25,48.83,850.0,637.5,510.0,127.5,20.0,1998-03-02,1998-03-30,1998-03-11,9,1
10919,10919-16,19980302,19980304,LINOD,2,16,2,VEN-CA,24,17.45,0.0,19.8,418.8,418.8,251.28,167.52,40.0,1998-03-02,1998-03-30,1998-03-04,2,1
10919,10919-25,19980302,19980304,LINOD,2,25,2,VEN-CA,24,14.0,0.0,19.8,336.0,336.0,201.6,134.4,40.0,1998-03-02,1998-03-30,1998-03-04,2,1
10919,10919-40,19980302,19980304,LINOD,2,40,2,VEN-CA,20,18.4,0.0,19.8,368.0,368.0,220.8,147.2,40.0,1998-03-02,1998-03-30,1998-03-04,2,1
10920,10920-50,19980303,19980309,AROUT,4,50,2,UK-LO,24,16.25,0.0,29.61,390.0,390.0,234.0,156.0,40.0,1998-03-03,1998-03-31,1998-03-09,6,1
10921,10921-35,19980303,19980309,VAFFE,1,35,1,DEN-KO,10,18.0,0.0,176.48,180.0,180.0,108.0,72.0,40.0,1998-03-03,1998-04-14,1998-03-09,6,1
10921,10921-63,19980303,19980309,VAFFE,1,63,1,DEN-KO,40,43.9,0.0,176.48,1756.0,1756.0,1053.6,702.4,40.0,1998-03-03,1998-04-14,1998-03-09,6,1
10922,10922-17,19980303,19980305,HANAR,5,17,3,BRA-SA,15,39.0,0.0,62.74,585.0,585.0,351.0,234.0,40.0,1998-03-03,1998-03-31,1998-03-05,2,1
10922,10922-24,19980303,19980305,HANAR,5,24,3,BRA-SA,35,4.5,0.0,62.74,157.5,157.5,94.5,63.0,40.0,1998-03-03,1998-03-31,1998-03-05,2,1
10923,10923-42,19980303,19980313,LAMAI,7,42,3,FRA-ST,10,14.0,0.2,68.26,140.0,112.0,84.0,28.0,25.0,1998-03-03,1998-04-14,1998-03-13,10,1
10923,10923-43,19980303,19980313,LAMAI,7,43,3,FRA-ST,10,46.0,0.2,68.26,460.0,368.0,276.0,92.0,25.0,1998-03-03,1998-04-14,1998-03-13,10,1
10923,10923-67,19980303,19980313,LAMAI,7,67,3,FRA-ST,24,14.0,0.2,68.26,336.0,268.8,201.6,67.2,25.0,1998-03-03,1998-04-14,1998-03-13,10,1
10924,10924-10,19980304,19980408,BERGS,3,10,2,SWE-LU,20,31.0,0.1,151.52,620.0,558.0,372.0,186.0,33.33,1998-03-04,1998-04-01,1998-04-08,35,0
10924,10924-28,19980304,19980408,BERGS,3,28,2,SWE-LU,30,45.6,0.1,151.52,1368.0,1231.2,820.8,410.4,33.33,1998-03-04,1998-04-01,1998-04-08,35,0
10924,10924-75,19980304,19980408,BERGS,3,75,2,SWE-LU,6,7.75,0.0,151.52,46.5,46.5,27.9,18.6,40.0,1998-03-04,1998-04-01,1998-04-08,35,0
10925,10925-36,19980304,19980313,HANAR,3,36,1,BRA-SA,25,19.0,0.15,2.27,475.0,403.75,285.0,118.75,29.41,1998-03-04,1998-04-01,1998-03-13,9,1
10925,10925-52,19980304,19980313,HANAR,3,52,1,BRA-SA,12,7.0,0.15,2.27,84.0,71.4,50.4,21.0,29.41,1998-03-04,1998-04-01,1998-03-13,9,1
10926,10926-11,19980304,19980311,ANATR,4,11,3,MEX-MÉ,2,21.0,0.0,39.92,42.0,42.0,25.2,16.8,40.0,1998-03-04,1998-04-01,1998-03-11,7,1
10926,10926-13,19980304,19980311,ANATR,4,13,3,MEX-MÉ,10,6.0,0.0,39.92,60.0,60.0,36.0,24.0,40.0,1998-03-04,1998-04-01,1998-03-11,7,1
10926,10926-19,19980304,19980311,ANATR,4,19,3,MEX-MÉ,7,9.2,0.0,39.92,64.4,64.4,38.64,25.76,40.0,1998-03-04,1998-04-01,1998-03-11,7,1
10926,10926-72,19980304,19980311,ANATR,4,72,3,MEX-MÉ,10,34.8,0.0,39.92,348.0,348.0,208.8,139.2,40.0,1998-03-04,1998-04-01,1998-03-11,7,1
10927,10927-20,19980305,19980408,LACOR,4,20,1,FRA-ST,5,81.0,0.0,19.79,405.0,405.0,243.0,162.0,40.0,1998-03-05,1998-04-02,1998-04-08,34,0
10927,10927-52,19980305,19980408,LACOR,4,52,1,FRA-ST,5,7.0,0.0,19.79,35.0,35.0,21.0,14.0,40.0,1998-03-05,1998-04-02,1998-04-08,34,0
10927,10927-76,19980305,19980408,LACOR,4,76,1,FRA-ST,20,18.0,0.0,19.79,360.0,360.0,216.0,144.0,40.0,1998-03-05,1998-04-02,1998-04-08,34,0
10928,10928-47,19980305,19980318,GALED,1,47,1,SPA-MA,5,9.5,0.0,1.36,47.5,47.5,28.5,19.0,40.0,1998-03-05,1998-04-02,1998-03-18,13,1
10928,10928-76,19980305,19980318,GALED,1,76,1,SPA-MA,5,18.0,0.0,1.36,90.0,90.0,54.0,36.0,40.0,1998-03-05,1998-04-02,1998-03-18,13,1
10929,10929-21,19980305,19980312,FRANK,6,21,1,GER-BE,60,10.0,0.0,33.93,600.0,600.0,360.0,240.0,40.0,1998-03-05,1998-04-02,1998-03-12,7,1
10929,10929-75,19980305,19980312,FRANK,6,75,1,GER-BE,49,7.75,0.0,33.93,379.75,379.75,227.85,151.9,40.0,1998-03-05,1998-04-02,1998-03-12,7,1
10929,10929-77,19980305,19980312,FRANK,6,77,1,GER-BE,15,13.0,0.0,33.93,195.0,195.0,117.0,78.0,40.0,1998-03-05,1998-04-02,1998-03-12,7,1
10930,10930-21,19980306,19980318,SUPRD,4,21,3,BEL-BR,36,10.0,0.0,15.55,360.0,360.0,216.0,144.0,40.0,1998-03-06,1998-04-17,1998-03-18,12,1
10930,10930-27,19980306,19980318,SUPRD,4,27,3,BEL-BR,25,43.9,0.0,15.55,1097.5,1097.5,658.5,439.0,40.0,1998-03-06,1998-04-17,1998-03-18,12,1
10930,10930-55,19980306,19980318,SUPRD,4,55,3,BEL-BR,25,24.0,0.2,15.55,600.0,480.0,360.0,120.0,25.0,1998-03-06,1998-04-17,1998-03-18,12,1
10930,10930-58,19980306,19980318,SUPRD,4,58,3,BEL-BR,30,13.25,0.2,15.55,397.5,318.0,238.5,79.5,25.0,1998-03-06,1998-04-17,1998-03-18,12,1
10931,10931-13,19980306,19980319,RICSU,4,13,2,SWI-BE,42,6.0,0.15,13.6,252.0,214.2,151.2,63.0,29.41,1998-03-06,1998-03-20,1998-03-19,13,1
10931,10931-57,19980306,19980319,RICSU,4,57,2,SWI-BE,30,19.5,0.0,13.6,585.0,585.0,351.0,234.0,40.0,1998-03-06,1998-03-20,1998-03-19,13,1
10932,10932-16,19980306,19980324,BONAP,8,16,1,FRA-ST,30,17.45,0.1,134.64,523.5,471.15,314.1,157.05,33.33,1998-03-06,1998-04-03,1998-03-24,18,1
10932,10932-62,19980306,19980324,BONAP,8,62,1,FRA-ST,14,49.3,0.1,134.64,690.2,621.18,414.12,207.06,33.33,1998-03-06,1998-04-03,1998-03-24,18,1
10932,10932-72,19980306,19980324,BONAP,8,72,1,FRA-ST,16,34.8,0.0,134.64,556.8,556.8,334.08,222.72,40.0,1998-03-06,1998-04-03,1998-03-24,18,1
10932,10932-75,19980306,19980324,BONAP,8,75,1,FRA-ST,20,7.75,0.1,134.64,155.0,139.5,93.0,46.5,33.33,1998-03-06,1998-04-03,1998-03-24,18,1
10933,10933-53,19980306,19980316,ISLAT,6,53,3,UK-LO,2,32.8,0.0,54.15,65.6,65.6,39.36,26.24,40.0,1998-03-06,1998-04-03,1998-03-16,10,1
10933,10933-61,19980306,19980316,ISLAT,6,61,3,UK-LO,30,28.5,0.0,54.15,855.0,855.0,513.0,342.0,40.0,1998-03-06,1998-04-03,1998-03-16,10,1
10934,10934-6,19980309,19980312,LEHMS,3,6,3,GER-BE,20,25.0,0.0,32.01,500.0,500.0,300.0,200.0,40.0,1998-03-09,1998-04-06,1998-03-12,3,1
10935,10935-1,19980309,19980318,WELLI,4,1,3,BRA-SA,21,18.0,0.0,47.59,378.0,378.0,226.8,151.2,40.0,1998-03-09,1998-04-06,1998-03-18,9,1
10935,10935-18,19980309,19980318,WELLI,4,18,3,BRA-SA,4,62.5,0.25,47.59,250.0,187.5,150.0,37.5,20.0,1998-03-09,1998-04-06,1998-03-18,9,1
10935,10935-23,19980309,19980318,WELLI,4,23,3,BRA-SA,8,9.0,0.25,47.59,72.0,54.0,43.2,10.8,20.0,1998-03-09,1998-04-06,1998-03-18,9,1
10936,10936-36,19980309,19980318,GREAL,3,36,2,USA-EU,30,19.0,0.2,33.68,570.0,456.0,342.0,114.0,25.0,1998-03-09,1998-04-06,1998-03-18,9,1
10937,10937-28,19980310,19980313,CACTU,7,28,3,ARG-BU,8,45.6,0.0,31.51,364.8,364.8,218.88,145.92,40.0,1998-03-10,1998-03-24,1998-03-13,3,1
10937,10937-34,19980310,19980313,CACTU,7,34,3,ARG-BU,20,14.0,0.0,31.51,280.0,280.0,168.0,112.0,40.0,1998-03-10,1998-03-24,1998-03-13,3,1
10938,10938-13,19980310,19980316,QUICK,3,13,2,GER-BE,20,6.0,0.25,31.89,120.0,90.0,72.0,18.0,20.0,1998-03-10,1998-04-07,1998-03-16,6,1
10938,10938-43,19980310,19980316,QUICK,3,43,2,GER-BE,24,46.0,0.25,31.89,1104.0,828.0,662.4,165.6,20.0,1998-03-10,1998-04-07,1998-03-16,6,1
10938,10938-60,19980310,19980316,QUICK,3,60,2,GER-BE,49,34.0,0.25,31.89,1666.0,1249.5,999.6,249.9,20.0,1998-03-10,1998-04-07,1998-03-16,6,1
10938,10938-71,19980310,19980316,QUICK,3,71,2,GER-BE,35,21.5,0.25,31.89,752.5,564.38,451.5,112.88,20.0,1998-03-10,1998-04-07,1998-03-16,6,1
10939,10939-2,19980310,19980313,MAGAA,2,2,2,ITA-TO,10,19.0,0.15,76.33,190.0,161.5,114.0,47.5,29.41,1998-03-10,1998-04-07,1998-03-13,3,1
10939,10939-67,19980310,19980313,MAGAA,2,67,2,ITA-TO,40,14.0,0.15,76.33,560.0,476.0,336.0,140.0,29.41,1998-03-10,1998-04-07,1998-03-13,3,1
10940,10940-7,19980311,19980323,BONAP,8,7,3,FRA-ST,8,30.0,0.0,19.77,240.0,240.0,144.0,96.0,40.0,1998-03-11,1998-04-08,1998-03-23,12,1
10940,10940-13,19980311,19980323,BONAP,8,13,3,FRA-ST,20,6.0,0.0,19.77,120.0,120.0,72.0,48.0,40.0,1998-03-11,1998-04-08,1998-03-23,12,1
10941,10941-31,19980311,19980320,SAVEA,7,31,2,USA-EU,44,12.5,0.25,400.81,550.0,412.5,330.0,82.5,20.0,1998-03-11,1998-04-08,1998-03-20,9,1
10941,10941-62,19980311,19980320,SAVEA,7,62,2,USA-EU,30,49.3,0.25,400.81,1479.0,1109.25,887.4,221.85,20.0,1998-03-11,1998-04-08,1998-03-20,9,1
10941,10941-68,19980311,19980320,SAVEA,7,68,2,USA-EU,80,12.5,0.25,400.81,1000.0,750.0,600.0,150.0,20.0,1998-03-11,1998-04-08,1998-03-20,9,1
10941,10941-72,19980311,19980320,SAVEA,7,72,2,USA-EU,50,34.8,0.0,400.81,1740.0,1740.0,1044.0,696.0,40.0,1998-03-11,1998-04-08,1998-03-20,9,1
10942,10942-49,19980311,19980318,REGGC,9,49,3,ITA-TO,28,20.0,0.0,17.95,560.0,560.0,336.0,224.0,40.0,1998-03-11,1998-04-08,1998-03-18,7,1
10943,10943-13,19980311,19980319,BSBEV,4,13,2,UK-LO,15,6.0,0.0,2.17,90.0,90.0,54.0,36.0,40.0,1998-03-11,1998-04-08,1998-03-19,8,1
10943,10943-22,19980311,19980319,BSBEV,4,22,2,UK-LO,21,21.0,0.0,2.17,441.0,441.0,264.6,176.4,40.0,1998-03-11,1998-04-08,1998-03-19,8,1
10943,10943-46,19980311,19980319,BSBEV,4,46,2,UK-LO,15,12.0,0.0,2.17,180.0,180.0,108.0,72.0,40.0,1998-03-11,1998-04-08,1998-03-19,8,1
10944,10944-11,19980312,19980313,BOTTM,6,11,3,CAN-TS,5,21.0,0.25,52.92,105.0,78.75,63.0,15.75,20.0,1998-03-12,1998-03-26,1998-03-13,1,1
10944,10944-44,19980312,19980313,BOTTM,6,44,3,CAN-TS,18,19.45,0.25,52.92,350.1,262.58,210.06,52.52,20.0,1998-03-12,1998-03-26,1998-03-13,1,1
10944,10944-56,19980312,19980313,BOTTM,6,56,3,CAN-TS,18,38.0,0.0,52.92,684.0,684.0,410.4,273.6,40.0,1998-03-12,1998-03-26,1998-03-13,1,1
10945,10945-13,19980312,19980318,MORGK,4,13,1,GER-BE,20,6.0,0.0,10.22,120.0,120.0,72.0,48.0,40.0,1998-03-12,1998-04-09,1998-03-18,6,1
10945,10945-31,19980312,19980318,MORGK,4,31,1,GER-BE,10,12.5,0.0,10.22,125.0,125.0,75.0,50.0,40.0,1998-03-12,1998-04-09,1998-03-18,6,1
10946,10946-10,19980312,19980319,VAFFE,1,10,2,DEN-KO,25,31.0,0.0,27.2,775.0,775.0,465.0,310.0,40.0,1998-03-12,1998-04-09,1998-03-19,7,1
10946,10946-24,19980312,19980319,VAFFE,1,24,2,DEN-KO,25,4.5,0.0,27.2,112.5,112.5,67.5,45.0,40.0,1998-03-12,1998-04-09,1998-03-19,7,1
10946,10946-77,19980312,19980319,VAFFE,1,77,2,DEN-KO,40,13.0,0.0,27.2,520.0,520.0,312.0,208.0,40.0,1998-03-12,1998-04-09,1998-03-19,7,1
10947,10947-59,19980313,19980316,BSBEV,3,59,2,UK-LO,4,55.0,0.0,3.26,220.0,220.0,132.0,88.0,40.0,1998-03-13,1998-04-10,1998-03-16,3,1
10948,10948-50,19980313,19980319,GODOS,3,50,3,SPA-MA,9,16.25,0.0,23.39,146.25,146.25,87.75,58.5,40.0,1998-03-13,1998-04-10,1998-03-19,6,1
10948,10948-51,19980313,19980319,GODOS,3,51,3,SPA-MA,40,53.0,0.0,23.39,2120.0,2120.0,1272.0,848.0,40.0,1998-03-13,1998-04-10,1998-03-19,6,1
10948,10948-55,19980313,19980319,GODOS,3,55,3,SPA-MA,4,24.0,0.0,23.39,96.0,96.0,57.6,38.4,40.0,1998-03-13,1998-04-10,1998-03-19,6,1
10949,10949-6,19980313,19980317,BOTTM,2,6,3,CAN-TS,12,25.0,0.0,74.44,300.0,300.0,180.0,120.0,40.0,1998-03-13,1998-04-10,1998-03-17,4,1
10949,10949-10,19980313,19980317,BOTTM,2,10,3,CAN-TS,30,31.0,0.0,74.44,930.0,930.0,558.0,372.0,40.0,1998-03-13,1998-04-10,1998-03-17,4,1
10949,10949-17,19980313,19980317,BOTTM,2,17,3,CAN-TS,6,39.0,0.0,74.44,234.0,234.0,140.4,93.6,40.0,1998-03-13,1998-04-10,1998-03-17,4,1
10949,10949-62,19980313,19980317,BOTTM,2,62,3,CAN-TS,60,49.3,0.0,74.44,2958.0,2958.0,1774.8,1183.2,40.0,1998-03-13,1998-04-10,1998-03-17,4,1
10950,10950-4,19980316,19980323,MAGAA,1,4,2,ITA-TO,5,22.0,0.0,2.5,110.0,110.0,66.0,44.0,40.0,1998-03-16,1998-04-13,1998-03-23,7,1
10951,10951-33,19980316,19980407,RICSU,9,33,2,SWI-BE,15,2.5,0.05,30.85,37.5,35.62,22.5,13.12,36.83,1998-03-16,1998-04-27,1998-04-07,22,1
10951,10951-41,19980316,19980407,RICSU,9,41,2,SWI-BE,6,9.65,0.05,30.85,57.9,55.0,34.74,20.26,36.84,1998-03-16,1998-04-27,1998-04-07,22,1
10951,10951-75,19980316,19980407,RICSU,9,75,2,SWI-BE,50,7.75,0.05,30.85,387.5,368.12,232.5,135.62,36.84,1998-03-16,1998-04-27,1998-04-07,22,1
10952,10952-6,19980316,19980324,ALFKI,1,6,1,GER-BE,16,25.0,0.05,40.42,400.0,380.0,240.0,140.0,36.84,1998-03-16,1998-04-27,1998-03-24,8,1
10952,10952-28,19980316,19980324,ALFKI,1,28,1,GER-BE,2,45.6,0.0,40.42,91.2,91.2,54.72,36.48,40.0,1998-03-16,1998-04-27,1998-03-24,8,1
10953,10953-20,19980316,19980325,AROUT,9,20,2,UK-LO,50,81.0,0.05,23.72,4050.0,3847.5,2430.0,1417.5,36.84,1998-03-16,1998-03-30,1998-03-25,9,1
10953,10953-31,19980316,19980325,AROUT,9,31,2,UK-LO,50,12.5,0.05,23.72,625.0,593.75,375.0,218.75,36.84,1998-03-16,1998-03-30,1998-03-25,9,1
10954,10954-16,19980317,19980320,LINOD,5,16,1,VEN-CA,28,17.45,0.15,27.91,488.6,415.31,293.16,122.15,29.41,1998-03-17,1998-04-28,1998-03-20,3,1
10954,10954-31,19980317,19980320,LINOD,5,31,1,VEN-CA,25,12.5,0.15,27.91,312.5,265.62,187.5,78.12,29.41,1998-03-17,1998-04-28,1998-03-20,3,1
10954,10954-45,19980317,19980320,LINOD,5,45,1,VEN-CA,30,9.5,0.0,27.91,285.0,285.0,171.0,114.0,40.0,1998-03-17,1998-04-28,1998-03-20,3,1
10954,10954-60,19980317,19980320,LINOD,5,60,1,VEN-CA,24,34.0,0.15,27.91,816.0,693.6,489.6,204.0,29.41,1998-03-17,1998-04-28,1998-03-20,3,1
10955,10955-75,19980317,19980320,FOLKO,8,75,2,SWE-LU,12,7.75,0.2,3.26,93.0,74.4,55.8,18.6,25.0,1998-03-17,1998-04-14,1998-03-20,3,1
10956,10956-21,19980317,19980320,BLAUS,6,21,2,GER-BE,12,10.0,0.0,44.65,120.0,120.0,72.0,48.0,40.0,1998-03-17,1998-04-28,1998-03-20,3,1
10956,10956-47,19980317,19980320,BLAUS,6,47,2,GER-BE,14,9.5,0.0,44.65,133.0,133.0,79.8,53.2,40.0,1998-03-17,1998-04-28,1998-03-20,3,1
10956,10956-51,19980317,19980320,BLAUS,6,51,2,GER-BE,8,53.0,0.0,44.65,424.0,424.0,254.4,169.6,40.0,1998-03-17,1998-04-28,1998-03-20,3,1
10957,10957-30,19980318,19980327,HILAA,8,30,3,VEN-CA,30,25.89,0.0,105.36,776.7,776.7,465.9,310.8,40.02,1998-03-18,1998-04-15,1998-03-27,9,1
10957,10957-35,19980318,19980327,HILAA,8,35,3,VEN-CA,40,18.0,0.0,105.36,720.0,720.0,432.0,288.0,40.0,1998-03-18,1998-04-15,1998-03-27,9,1
10957,10957-64,19980318,19980327,HILAA,8,64,3,VEN-CA,8,33.25,0.0,105.36,266.0,266.0,159.6,106.4,40.0,1998-03-18,1998-04-15,1998-03-27,9,1
10958,10958-5,19980318,19980327,OCEAN,7,5,2,ARG-BU,20,21.35,0.0,49.56,427.0,427.0,256.2,170.8,40.0,1998-03-18,1998-04-15,1998-03-27,9,1
10958,10958-7,19980318,19980327,OCEAN,7,7,2,ARG-BU,6,30.0,0.0,49.56,180.0,180.0,108.0,72.0,40.0,1998-03-18,1998-04-15,1998-03-27,9,1
10958,10958-72,19980318,19980327,OCEAN,7,72,2,ARG-BU,5,34.8,0.0,49.56,174.0,174.0,104.4,69.6,40.0,1998-03-18,1998-04-15,1998-03-27,9,1
10959,10959-75,19980318,19980323,GOURL,6,75,2,BRA-SA,20,7.75,0.15,4.98,155.0,131.75,93.0,38.75,29.41,1998-03-18,1998-04-29,1998-03-23,5,1
10960,10960-24,19980319,19980408,HILAA,3,24,1,VEN-CA,10,4.5,0.25,2.08,45.0,33.75,27.0,6.75,20.0,1998-03-19,1998-04-02,1998-04-08,20,0
10960,10960-41,19980319,19980408,HILAA,3,41,1,VEN-CA,24,9.65,0.0,2.08,231.6,231.6,138.96,92.64,40.0,1998-03-19,1998-04-02,1998-04-08,20,0
10961,10961-52,19980319,19980330,QUEEN,8,52,1,BRA-SA,6,7.0,0.05,104.47,42.0,39.9,25.2,14.7,36.84,1998-03-19,1998-04-16,1998-03-30,11,1
10961,10961-76,19980319,19980330,QUEEN,8,76,1,BRA-SA,60,18.0,0.0,104.47,1080.0,1080.0,648.0,432.0,40.0,1998-03-19,1998-04-16,1998-03-30,11,1
10962,10962-7,19980319,19980323,QUICK,8,7,2,GER-BE,45,30.0,0.0,275.79,1350.0,1350.0,810.0,540.0,40.0,1998-03-19,1998-04-16,1998-03-23,4,1
10962,10962-13,19980319,19980323,QUICK,8,13,2,GER-BE,77,6.0,0.0,275.79,462.0,462.0,277.2,184.8,40.0,1998-03-19,1998-04-16,1998-03-23,4,1
10962,10962-53,19980319,19980323,QUICK,8,53,2,GER-BE,20,32.8,0.0,275.79,656.0,656.0,393.6,262.4,40.0,1998-03-19,1998-04-16,1998-03-23,4,1
10962,10962-69,19980319,19980323,QUICK,8,69,2,GER-BE,9,36.0,0.0,275.79,324.0,324.0,194.4,129.6,40.0,1998-03-19,1998-04-16,1998-03-23,4,1
10962,10962-76,19980319,19980323,QUICK,8,76,2,GER-BE,44,18.0,0.0,275.79,792.0,792.0,475.2,316.8,40.0,1998-03-19,1998-04-16,1998-03-23,4,1
10963,10963-60,19980319,19980326,FURIB,9,60,3,POR-LI,2,34.0,0.15,2.7,68.0,57.8,40.8,17.0,29.41,1998-03-19,1998-04-16,1998-03-26,7,1
10964,10964-18,19980320,19980324,SPECD,3,18,2,FRA-ST,6,62.5,0.0,87.38,375.0,375.0,225.0,150.0,40.0,1998-03-20,1998-04-17,1998-03-24,4,1
10964,10964-38,19980320,19980324,SPECD,3,38,2,FRA-ST,5,263.5,0.0,87.38,1317.5,1317.5,790.5,527.0,40.0,1998-03-20,1998-04-17,1998-03-24,4,1
10964,10964-69,19980320,19980324,SPECD,3,69,2,FRA-ST,10,36.0,0.0,87.38,360.0,360.0,216.0,144.0,40.0,1998-03-20,1998-04-17,1998-03-24,4,1
10965,10965-51,19980320,19980330,OLDWO,6,51,3,USA-EU,16,53.0,0.0,144.38,848.0,848.0,508.8,339.2,40.0,1998-03-20,1998-04-17,1998-03-30,10,1
10966,10966-37,19980320,19980408,CHOPS,4,37,1,SWI-BE,8,26.0,0.0,27.19,208.0,208.0,124.8,83.2,40.0,1998-03-20,1998-04-17,1998-04-08,19,1
10966,10966-56,19980320,19980408,CHOPS,4,56,1,SWI-BE,12,38.0,0.15,27.19,456.0,387.6,273.6,114.0,29.41,1998-03-20,1998-04-17,1998-04-08,19,1
10966,10966-62,19980320,19980408,CHOPS,4,62,1,SWI-BE,12,49.3,0.15,27.19,591.6,502.86,354.96,147.9,29.41,1998-03-20,1998-04-17,1998-04-08,19,1
10967,10967-19,19980323,19980402,TOMSP,2,19,2,GER-BE,12,9.2,0.0,62.22,110.4,110.4,66.24,44.16,40.0,1998-03-23,1998-04-20,1998-04-02,10,1
10967,10967-49,19980323,19980402,TOMSP,2,49,2,GER-BE,40,20.0,0.0,62.22,800.0,800.0,480.0,320.0,40.0,1998-03-23,1998-04-20,1998-04-02,10,1
10968,10968-12,19980323,19980401,ERNSH,1,12,3,AUS-GR,30,38.0,0.0,74.6,1140.0,1140.0,684.0,456.0,40.0,1998-03-23,1998-04-20,1998-04-01,9,1
10968,10968-24,19980323,19980401,ERNSH,1,24,3,AUS-GR,30,4.5,0.0,74.6,135.0,135.0,81.0,54.0,40.0,1998-03-23,1998-04-20,1998-04-01,9,1
10968,10968-64,19980323,19980401,ERNSH,1,64,3,AUS-GR,4,33.25,0.0,74.6,133.0,133.0,79.8,53.2,40.0,1998-03-23,1998-04-20,1998-04-01,9,1
10969,10969-46,19980323,19980330,COMMI,1,46,2,BRA-SA,9,12.0,0.0,0.21,108.0,108.0,64.8,43.2,40.0,1998-03-23,1998-04-20,1998-03-30,7,1
10970,10970-52,19980324,19980424,BOLID,9,52,1,SPA-MA,40,7.0,0.2,16.16,280.0,224.0,168.0,56.0,25.0,1998-03-24,1998-04-07,1998-04-24,31,0
10971,10971-29,19980324,19980402,FRANR,2,29,2,FRA-ST,14,123.79,0.0,121.82,1733.06,1733.06,1039.78,693.28,40.0,1998-03-24,1998-04-21,1998-04-02,9,1
10972,10972-17,19980324,19980326,LACOR,4,17,2,FRA-ST,6,39.0,0.0,0.02,234.0,234.0,140.4,93.6,40.0,1998-03-24,1998-04-21,1998-03-26,2,1
10972,10972-33,19980324,19980326,LACOR,4,33,2,FRA-ST,7,2.5,0.0,0.02,17.5,17.5,10.5,7.0,40.0,1998-03-24,1998-04-21,1998-03-26,2,1
10973,10973-26,19980324,19980327,LACOR,6,26,2,FRA-ST,5,31.23,0.0,15.17,156.15,156.15,93.7,62.45,39.99,1998-03-24,1998-04-21,1998-03-27,3,1
10973,10973-41,19980324,19980327,LACOR,6,41,2,FRA-ST,6,9.65,0.0,15.17,57.9,57.9,34.74,23.16,40.0,1998-03-24,1998-04-21,1998-03-27,3,1
10973,10973-75,19980324,19980327,LACOR,6,75,2,FRA-ST,10,7.75,0.0,15.17,77.5,77.5,46.5,31.0,40.0,1998-03-24,1998-04-21,1998-03-27,3,1
10974,10974-63,19980325,19980403,SPLIR,3,63,3,USA-EU,10,43.9,0.0,12.96,439.0,439.0,263.4,175.6,40.0,1998-03-25,1998-04-08,1998-04-03,9,1
10975,10975-8,19980325,19980327,BOTTM,1,8,3,CAN-TS,16,40.0,0.0,32.27,640.0,640.0,384.0,256.0,40.0,1998-03-25,1998-04-22,1998-03-27,2,1
10975,10975-75,19980325,19980327,BOTTM,1,75,3,CAN-TS,10,7.75,0.0,32.27,77.5,77.5,46.5,31.0,40.0,1998-03-25,1998-04-22,1998-03-27,2,1
10976,10976-28,19980325,19980403,HILAA,1,28,1,VEN-CA,20,45.6,0.0,37.97,912.0,912.0,547.2,364.8,40.0,1998-03-25,1998-05-06,1998-04-03,9,1
10977,10977-39,19980326,19980410,FOLKO,8,39,3,SWE-LU,30,18.0,0.0,208.5,540.0,540.0,324.0,216.0,40.0,1998-03-26,1998-04-23,1998-04-10,15,1
10977,10977-47,19980326,19980410,FOLKO,8,47,3,SWE-LU,30,9.5,0.0,208.5,285.0,285.0,171.0,114.0,40.0,1998-03-26,1998-04-23,1998-04-10,15,1
10977,10977-51,19980326,19980410,FOLKO,8,51,3,SWE-LU,10,53.0,0.0,208.5,530.0,530.0,318.0,212.0,40.0,1998-03-26,1998-04-23,1998-04-10,15,1
10977,10977-63,19980326,19980410,FOLKO,8,63,3,SWE-LU,20,43.9,0.0,208.5,878.0,878.0,526.8,351.2,40.0,1998-03-26,1998-04-23,1998-04-10,15,1
10978,10978-8,19980326,19980423,MAISD,9,8,2,BEL-BR,20,40.0,0.15,32.82,800.0,680.0,480.0,200.0,29.41,1998-03-26,1998-04-23,1998-04-23,28,1
10978,10978-21,19980326,19980423,MAISD,9,21,2,BEL-BR,40,10.0,0.15,32.82,400.0,340.0,240.0,100.0,29.41,1998-03-26,1998-04-23,1998-04-23,28,1
10978,10978-40,19980326,19980423,MAISD,9,40,2,BEL-BR,10,18.4,0.0,32.82,184.0,184.0,110.4,73.6,40.0,1998-03-26,1998-04-23,1998-04-23,28,1
10978,10978-44,19980326,19980423,MAISD,9,44,2,BEL-BR,6,19.45,0.15,32.82,116.7,99.19,70.02,29.17,29.41,1998-03-26,1998-04-23,1998-04-23,28,1
10979,10979-7,19980326,19980331,ERNSH,8,7,2,AUS-GR,18,30.0,0.0,353.07,540.0,540.0,324.0,216.0,40.0,1998-03-26,1998-04-23,1998-03-31,5,1
